ts_ms,open,high,low,close
1780668900000,750.057,750.95,748.88,749.143
1780669800000,749.152,750.73,749.149,749.467
1780670700000,749.48,750.05,749.135,749.912
1780671600000,749.913,750.17,748.28,748.355
1780672500000,748.344,748.75,747.53,748.156
1780673400000,748.143,748.41,746.39,746.535
1780674300000,746.537,746.95,746.2,746.631
1780675200000,746.54,746.621,745.03,745.465
1780676100000,745.512,745.54,744.62,744.769
1780677000000,744.766,744.805,742.94,743.233
1780677900000,743.225,744.66,742.485,744.517
1780678800000,744.56,744.56,742.95,743.435
1780679700000,743.395,744.13,742.82,744.02
1780680600000,743.992,745.28,743.58,743.765
1780681500000,743.775,744.7,743.64,744.644
1780682400000,744.67,744.8,742.11,742.173
1780683300000,742.14,742.173,740.51,740.943
1780684200000,740.86,741.13,739.76,740.072
1780685100000,740,740.16,738.51,739.262
1780686000000,739.256,739.33,736.91,737.25
1780686900000,737.22,738.44,735.59,738.31
1780687800000,738.43,738.81,736.97,737.787
1780688700000,737.77,739.8,737.15,737.44
1780689600000,737.44,737.49,734.07,734.371
1780690500000,734.379,734.639,733.62,734.477
1780691400000,734.479,734.479,733.52,734.012
1780692300000,734.013,734.704,733.74,734.4
1780693200000,734.403,734.84,733.903,734.42
1780694100000,734.408,736.182,734.087,735.283
1780695000000,735.282,735.961,735.258,735.374
1780695900000,735.374,735.448,734.964,734.993
1780696800000,735,735.252,734.91,735.118
1780697700000,735.123,736.414,735.123,736.414
1780698600000,736.415,736.415,735.407,735.829
1780699500000,735.834,737.07,735.626,736.826
1780700400000,736.825,737.346,736.156,737.11
1780701300000,737.11,737.31,736.25,736.3
1780702200000,736.341,736.537,735.673,735.72
1780703100000,735.72,735.72,734.803,735.066
1780704000000,735.087,735.193,735.087,735.193
1780876800000,735.44,738.36,735.01,738.32
1780877700000,738.26,739.24,738.14,739.15
1780878600000,739.18,739.95,738.88,739.24
1780879500000,739.26,739.37,738.34,739.17
1780880400000,739.24,739.5,738.29,738.29
1780881300000,738.39,738.43,736.88,736.89
1780882200000,736.96,738.27,736.13,738.11
1780883100000,738.26,738.58,737.73,738.19
1780884000000,738.31,738.6,737.78,738.14
1780884900000,738.26,738.61,737.71,738.53
1780885800000,738.58,739.39,737.86,739.35
1780886700000,739.4,739.6,738.96,739.17
1780887600000,739.19,739.46,738.97,739.32
1780888500000,739.34,739.48,738.78,739.28
1780889400000,739.35,739.6,739.22,739.22
1780890300000,739.29,739.5,739.2,739.25
1780891200000,739.4,739.52,738.78,738.91
1780892100000,738.94,739.2,738.51,738.82
1780893000000,738.9,738.9,737.84,737.86
1780893900000,737.87,738.45,737.76,737.82
1780894800000,737.88,738.51,737.43,737.43
1780895700000,737.42,738.07,737.31,737.89
1780896600000,737.94,737.94,736.39,736.66
1780897500000,736.59,736.9,736.32,736.85
1780898400000,736.89,737.63,736.83,737.25
1780899300000,737.11,738.53,736.84,738.52
1780900200000,738.49,738.66,737.4,737.83
1780901100000,737.69,737.92,737.32,737.87
1780902000000,737.97,738.86,737.86,738.67
1780902900000,738.69,740,738.29,739.81
1780903800000,739.73,739.99,739.35,739.96
1780904700000,739.82,740.52,735.194,740.06
1780905600000,735.988,740.025,735.988,739.488
1780906500000,739.486,739.746,739.066,739.319
1780907400000,739.323,739.738,738.77,739.045
1780908300000,739.06,739.252,738.639,739.031
1780909200000,739.03,739.374,738.476,739.199
1780910100000,739.21,739.669,739.181,739.39
1780911000000,739.375,740.45,738.94,740.048
1780911900000,740.047,740.356,739.924,740.356
1780912800000,740.364,740.39,739.556,740.122
1780913700000,740.121,740.169,739.352,739.713
1780914600000,739.707,741,739.601,740.57
1780915500000,740.575,740.658,740.178,740.435
1780916400000,740.36,742.26,739.95,742.173
1780917300000,742.233,742.905,741.93,742.814
1780918200000,742.818,743.319,742.727,742.772
1780919100000,742.769,742.844,742.177,742.363
1780920000000,742.26,743.29,742.21,742.963
1780920900000,742.965,743.48,742.85,743.397
1780921800000,743.397,744.36,743.397,743.879
1780922700000,743.877,743.923,743.27,743.545
1780923600000,743.556,744.053,743.554,743.887
1780924500000,743.88,744.72,743.349,743.349
1780925400000,743.36,744.515,741.48,742.553
1780926300000,742.583,743.735,740.81,740.909
1780927200000,740.894,742.48,740.62,741.653
1780928100000,741.654,743.01,740.89,742.48
1780929000000,742.479,743.66,741.98,742.625
1780929900000,742.624,745.01,742.624,744.953
1780930800000,744.99,745.33,744.58,744.75
1780931700000,744.78,745.15,743.11,743.246
1780932600000,743.244,743.9,741.89,743.56
1780933500000,743.7,744.34,742.54,742.694
1780934400000,742.706,743.25,742.15,743.057
1780935300000,743.064,743.97,742.12,742.153
1780936200000,742.156,742.61,741.52,742.073
1780937100000,742.079,742.925,741.9,741.983
1780938000000,741.98,741.98,740.115,740.923
1780938900000,740.98,742.01,740.1,741.971
